Date,Temp_Average,Temp_Max,Temp_Min,Precipitation,Humidity,Wind_Speed
2008-09-04,22.19,29.93,15.24,0.0,17.7,2.09
2008-09-05,20.68,27.79,14.78,0.0,18.17,2.65
2008-09-06,17.34,24.42,10.92,0.0,22.64,2.77
2008-09-07,18.77,27.48,11.01,0.0,16.92,1.88
2008-09-08,20.9,28.72,12.3,0.0,14.88,1.87
2008-09-09,22.0,29.42,14.35,0.0,14.42,1.72
2008-09-10,24.0,32.09,16.08,0.0,15.18,2.05
2008-09-11,25.54,33.44,19.21,0.0,16.63,2.03
2008-09-12,26.06,33.37,20.3,0.0,17.39,1.94
2008-09-13,26.29,34.42,20.22,0.0,18.14,1.62
2008-09-14,24.83,32.42,19.31,0.0,24.14,2.57
2008-09-15,25.47,33.81,18.8,0.0,21.1,1.81
2008-09-16,25.86,32.25,21.21,0.0,16.58,1.88
2008-09-17,21.68,27.03,15.58,0.0,25.43,2.0
2008-09-18,17.71,24.32,12.46,0.0,29.9,1.82
2008-09-19,14.78,20.76,9.56,0.0,35.04,1.93
2008-09-20,14.94,22.49,9.41,0.0,29.02,1.66
2008-09-21,15.46,22.24,9.98,0.0,20.05,1.71
2008-09-22,14.26,21.65,8.86,0.0,17.68,1.58
2008-09-23,15.36,23.21,9.14,0.0,12.35,1.58
2008-09-24,15.79,23.3,10.46,0.0,14.94,1.7
2008-09-25,16.43,23.85,10.54,0.0,12.7,1.66
2008-09-26,17.71,23.25,13.91,0.01,28.95,1.32
2008-09-27,18.58,23.72,14.02,2.44,44.77,1.17
2008-09-28,19.81,27.01,12.85,0.0,35.23,1.74
2008-09-29,21.25,30.0,16.49,0.58,41.48,2.63
2008-09-30,16.88,23.21,11.34,10.52,59.45,2.65
2008-10-01,13.83,20.68,8.98,3.5,55.14,1.21
2008-10-02,18.64,26.67,12.05,0.0,32.24,1.43
2008-10-03,20.07,26.97,15.12,0.0,40.98,1.58
2008-10-04,16.54,22.39,12.4,0.0,54.48,1.53
2008-10-05,16.15,22.85,12.14,0.0,48.73,1.68
2008-10-06,17.11,24.2,12.18,0.0,40.83,1.31
2008-10-07,17.25,24.31,12.2,0.0,38.41,1.8
2008-10-08,18.44,25.64,14.01,0.0,40.04,1.53
2008-10-09,19.05,26.2,12.76,0.0,39.69,1.91
2008-10-10,19.02,25.48,13.64,0.92,36.34,1.88
2008-10-11,13.73,18.08,8.14,3.71,58.22,3.1
2008-10-12,12.21,18.47,7.37,0.0,43.4,1.38
2008-10-13,8.85,13.8,4.82,3.93,67.26,1.86
2008-10-14,10.86,16.57,5.38,0.0,51.62,1.77
2008-10-15,12.41,17.82,8.58,0.04,53.03,1.96
2008-10-16,14.03,21.79,8.18,0.0,50.28,1.69
2008-10-17,16.25,24.26,10.59,0.0,36.56,1.5
2008-10-18,16.54,20.05,13.28,0.06,45.89,2.93
2008-10-19,13.05,16.33,8.94,1.37,66.63,2.12
2008-10-20,12.77,19.8,7.65,0.0,53.87,1.38
2008-10-21,14.11,20.35,10.84,0.0,43.74,1.27
2008-10-22,13.64,19.84,9.38,0.0,45.78,1.5
2008-10-23,12.87,20.2,8.06,1.0,49.04,1.76
2008-10-24,7.64,10.68,4.95,3.23,68.26,1.89
2008-10-25,5.96,11.93,2.36,0.58,65.0,1.7
2008-10-26,8.92,17.5,2.5,0.0,38.55,1.45
2008-10-27,9.12,13.23,4.9,1.95,52.94,1.64
2008-10-28,5.89,8.79,3.26,8.55,81.91,1.05
2008-10-29,4.82,9.68,2.14,5.77,80.25,2.02
2008-10-30,3.98,9.02,1.69,0.84,83.63,1.76
2008-10-31,3.47,9.2,0.37,0.01,81.65,1.38
2008-11-01,4.39,10.41,0.33,1.19,80.05,1.55
2008-11-02,4.9,8.33,2.77,3.2,77.12,0.84
2008-11-03,6.42,12.91,2.9,0.0,57.55,1.18
2008-11-04,10.05,17.2,4.31,0.0,44.71,1.56
2008-11-05,10.32,14.18,7.15,0.31,64.17,1.35
2008-11-06,10.48,15.51,6.96,2.18,76.21,1.27
2008-11-07,10.27,13.15,8.52,13.92,88.64,1.13
2008-11-08,7.16,9.58,2.35,26.54,91.6,1.49
2008-11-09,1.71,7.75,-1.48,0.28,71.53,1.34
2008-11-10,0.6,4.04,-2.69,0.08,66.68,0.95
2008-11-11,-0.85,4.88,-3.92,0.0,61.59,1.22
2008-11-12,-0.28,5.37,-3.9,0.0,58.28,1.25
2008-11-13,-1.32,4.07,-4.21,0.0,67.29,1.4
2008-11-14,-1.28,2.8,-3.44,0.0,73.27,1.09
2008-11-15,0.12,4.83,-2.63,0.0,75.46,1.4
2008-11-16,0.36,4.99,-2.22,0.0,78.03,1.01
2008-11-17,1.63,5.72,-0.35,0.0,69.88,1.25
2008-11-18,2.97,9.13,-0.68,0.0,64.16,1.07
2008-11-19,3.88,8.28,1.16,0.0,60.47,0.9
2008-11-20,4.56,10.9,0.52,0.0,56.02,1.62
2008-11-21,7.43,14.81,1.99,0.0,49.1,1.65
2008-11-22,6.87,9.14,5.67,1.58,80.36,1.35
2008-11-23,10.63,16.96,6.42,0.64,65.03,1.27
2008-11-24,11.23,20.09,6.35,0.0,57.47,1.65
2008-11-25,11.07,18.08,7.05,0.0,56.15,1.43
2008-11-26,10.41,18.92,6.07,0.0,53.27,1.76
2008-11-27,10.94,18.73,5.39,0.0,46.54,1.41
2008-11-28,11.99,19.25,7.97,0.0,44.99,1.67
2008-11-29,11.33,16.9,5.88,0.0,51.81,0.88
2008-11-30,10.92,17.07,6.9,0.0,53.46,1.34
2008-12-01,9.53,13.89,6.13,0.0,55.04,1.1
2008-12-02,8.9,14.65,5.94,0.0,60.44,1.1
2008-12-03,9.35,14.31,6.79,0.0,56.94,0.99
2008-12-04,7.18,11.56,4.15,0.0,61.3,0.98
2008-12-05,4.39,9.52,1.19,0.0,68.28,1.05
2008-12-06,4.73,10.84,1.15,0.0,61.05,0.91
2008-12-07,6.77,12.59,3.03,0.0,52.73,1.09
2008-12-08,3.98,7.0,1.48,0.0,63.83,0.88
2008-12-09,3.61,7.39,0.49,0.02,68.64,0.9
2008-12-10,6.66,13.15,4.2,0.0,64.69,1.32
2008-12-11,6.74,13.34,3.62,0.0,58.66,1.29
2008-12-12,6.07,11.84,3.1,0.0,54.46,1.36
2008-12-13,6.77,14.58,1.93,0.58,56.21,1.38
2008-12-14,1.28,3.37,-1.11,5.26,88.4,1.79
2008-12-15,4.18,7.76,0.62,0.75,62.58,1.12
2008-12-16,2.08,5.1,-0.39,3.97,82.87,0.81
2008-12-17,-1.7,-0.32,-4.1,11.7,93.08,2.68
2008-12-18,-4.06,0.39,-6.56,0.34,89.48,2.37
2008-12-19,-3.13,0.33,-5.29,0.62,88.1,1.14
2008-12-20,-4.15,-1.75,-6.46,2.63,92.65,1.14
2008-12-21,-0.79,5.3,-6.21,0.23,65.92,1.47
2008-12-22,-0.62,1.99,-3.2,5.84,88.06,1.07
2008-12-23,-0.6,3.99,-2.54,2.07,81.35,0.89
2008-12-24,0.19,4.97,-4.65,0.17,66.17,1.08
2008-12-25,3.0,5.69,1.06,5.35,90.91,1.41
2008-12-26,4.23,9.97,1.0,0.31,86.22,1.48
2008-12-27,2.68,5.01,0.19,2.96,81.42,1.34
2008-12-28,-0.22,3.24,-2.11,0.81,85.33,1.03
2008-12-29,-1.85,1.53,-3.72,4.15,89.19,1.03
2008-12-30,-0.47,3.87,-4.72,0.94,74.52,1.06
2008-12-31,1.92,4.07,0.75,0.0,62.61,0.78
2009-01-01,4.5,11.16,0.83,0.0,64.63,1.69
2009-01-02,5.29,8.72,1.78,5.97,76.77,2.83
2009-01-03,-4.16,0.48,-9.66,17.19,90.2,1.88
2009-01-04,-6.82,-0.02,-10.86,0.13,76.91,1.29
2009-01-05,-3.43,2.72,-7.22,0.0,63.66,1.11
2009-01-06,0.34,4.93,-4.71,0.0,45.03,1.2
2009-01-07,2.13,5.83,-0.86,0.0,46.58,1.57
2009-01-08,3.82,8.69,1.41,0.0,47.27,1.25
2009-01-09,4.68,9.7,1.24,0.03,42.41,1.16
2009-01-10,3.05,6.96,0.37,0.32,61.08,1.34
2009-01-11,1.67,6.15,-2.31,0.0,72.12,1.52
2009-01-12,0.71,6.12,-3.35,0.33,80.26,0.95
2009-01-13,-0.11,1.23,-1.48,0.44,85.59,1.35
2009-01-14,-1.42,0.9,-3.03,1.74,86.36,2.91
2009-01-15,0.33,4.37,-2.21,0.37,68.3,1.64
2009-01-16,1.19,6.97,-2.09,0.0,60.51,1.2
2009-01-17,-1.01,3.12,-3.81,0.0,72.58,2.07
2009-01-18,1.61,6.68,-1.61,0.0,60.76,1.06
2009-01-19,2.05,7.6,-2.64,0.0,62.68,1.4
2009-01-20,5.13,11.88,0.21,0.0,50.58,1.53
2009-01-21,5.8,11.06,2.88,0.0,56.66,1.44
2009-01-22,6.72,11.89,3.31,0.0,54.34,1.17
2009-01-23,3.3,8.72,-0.24,0.0,66.71,1.39
2009-01-24,3.06,8.84,-0.36,0.0,60.08,1.21
2009-01-25,4.5,10.06,1.41,0.0,54.95,0.98
2009-01-26,4.31,8.57,1.03,0.0,68.62,0.96
2009-01-27,4.35,8.48,1.97,1.22,82.4,2.08
2009-01-28,3.75,4.59,2.47,6.23,89.5,1.82
2009-01-29,5.79,10.66,2.73,1.08,82.24,1.01
2009-01-30,2.37,4.31,-0.48,4.48,93.77,1.07
2009-01-31,6.05,12.98,-0.18,0.03,59.14,1.48
2009-02-01,6.74,12.23,3.62,2.38,80.38,2.82
2009-02-02,7.57,13.94,3.62,4.51,80.37,1.51
2009-02-03,0.7,4.85,-1.5,17.12,93.71,2.01
2009-02-04,-1.64,0.71,-4.34,4.84,91.93,1.66
2009-02-05,-4.58,-0.19,-7.98,0.63,89.12,1.36
2009-02-06,-1.26,5.39,-6.43,0.0,64.59,1.31
2009-02-07,4.09,9.69,-1.49,0.0,53.86,1.86
2009-02-08,7.37,11.16,2.97,0.01,57.6,1.41
2009-02-09,7.67,12.26,3.71,1.75,64.54,1.4
2009-02-10,3.17,5.77,1.57,11.76,92.65,2.11
2009-02-11,2.69,5.52,0.21,6.2,83.15,1.72
2009-02-12,4.94,9.93,0.9,0.24,67.73,1.17
2009-02-13,5.19,8.89,3.18,1.03,84.09,1.19
2009-02-14,3.04,6.57,1.17,1.21,89.73,1.36
2009-02-15,4.91,9.28,2.14,2.81,74.11,1.08
2009-02-16,6.18,12.1,2.04,0.86,67.61,1.38
2009-02-17,7.33,12.75,2.99,0.11,55.1,0.97
2009-02-18,7.38,14.95,1.2,0.0,55.23,1.55
2009-02-19,8.57,13.98,4.84,0.74,60.74,1.23
2009-02-20,2.69,4.73,0.55,1.83,86.64,2.5
2009-02-21,2.81,7.76,-1.15,0.26,71.04,1.25
2009-02-22,6.21,12.54,0.92,0.0,55.69,1.41
2009-02-23,4.98,7.44,2.57,6.53,87.6,2.43
2009-02-24,2.43,5.77,0.39,7.4,88.11,2.23
2009-02-25,1.51,5.43,-1.53,1.52,79.4,1.44
2009-02-26,2.21,6.29,-1.22,0.86,68.23,1.36
2009-02-27,2.7,8.34,-1.45,0.13,60.3,1.22
2009-02-28,5.8,14.38,-0.43,0.0,43.11,1.57
2009-03-01,6.87,11.92,3.02,3.68,66.0,2.38
2009-03-02,10.04,18.34,3.54,0.0,67.47,2.05
2009-03-03,8.37,10.88,5.51,8.82,80.76,2.8
2009-03-04,7.31,12.67,3.16,6.54,77.53,2.04
2009-03-05,7.32,12.14,3.23,0.53,79.84,1.17
2009-03-06,4.01,6.21,0.85,14.67,92.96,2.02
2009-03-07,2.07,5.09,-0.93,0.88,82.7,1.15
2009-03-08,1.94,6.6,-2.59,0.28,70.89,1.68
2009-03-09,1.28,7.93,-3.7,0.04,58.49,1.88
2009-03-10,7.11,16.46,-0.08,0.0,40.92,1.43
2009-03-11,13.13,23.59,3.77,0.0,42.09,1.42
2009-03-12,12.03,17.66,6.83,0.0,65.19,2.08
2009-03-13,11.57,17.96,7.28,0.0,64.63,1.28
2009-03-14,13.38,19.94,8.12,0.0,51.51,1.26
2009-03-15,14.98,22.43,9.66,0.01,57.57,2.73
2009-03-16,11.7,16.71,8.3,0.26,77.3,1.47
2009-03-17,12.63,18.19,8.56,4.58,78.24,1.46
2009-03-18,4.45,10.89,1.66,33.16,92.33,1.59
2009-03-19,1.65,6.56,-2.99,0.71,71.43,1.22
2009-03-20,6.35,11.76,1.15,0.0,49.62,1.17
2009-03-21,9.49,15.54,5.02,0.0,55.52,1.38
2009-03-22,12.5,17.37,6.84,2.28,70.64,1.4
2009-03-23,10.42,12.84,7.5,7.93,86.52,1.1
2009-03-24,10.23,14.19,7.28,0.1,76.64,0.98
2009-03-25,14.14,21.17,7.39,0.0,61.3,1.45
2009-03-26,10.94,19.29,5.94,2.46,72.28,2.68
2009-03-27,7.48,13.48,3.55,1.79,79.86,1.97
2009-03-28,9.72,16.25,3.96,0.0,67.81,1.22
2009-03-29,10.66,16.28,6.04,0.0,62.48,1.47
2009-03-30,11.08,17.35,6.37,0.0,60.05,1.51
2009-03-31,11.33,18.13,5.97,0.0,54.57,1.47
2009-04-01,14.29,21.8,10.08,0.0,56.89,1.35
2009-04-02,10.2,13.04,6.73,4.01,84.81,2.19
2009-04-03,9.72,14.91,5.73,0.35,76.5,1.91
2009-04-04,12.9,19.67,5.77,0.01,59.09,1.52
2009-04-05,13.21,18.34,10.67,0.31,69.31,1.19
2009-04-06,7.83,9.91,5.63,8.36,92.14,1.28
2009-04-07,5.63,9.88,1.66,7.14,82.91,1.86
2009-04-08,8.0,14.36,2.16,0.0,65.57,1.24
2009-04-09,12.31,18.7,5.16,0.0,58.77,1.5
2009-04-10,12.96,16.24,10.58,6.86,71.17,1.65
2009-04-11,9.94,13.06,6.12,5.6,90.52,1.53
2009-04-12,10.26,17.79,5.25,2.86,80.77,1.46
2009-04-13,9.6,14.81,5.29,1.33,79.45,1.33
2009-04-14,9.27,12.88,5.52,0.2,82.05,1.6
2009-04-15,3.96,7.16,1.37,15.13,90.75,2.09
2009-04-16,7.13,13.17,-0.4,0.01,68.68,1.51
2009-04-17,12.09,18.9,8.28,2.16,61.87,1.79
2009-04-18,15.5,21.53,9.46,1.88,65.34,1.71
2009-04-19,14.47,18.22,11.26,9.24,78.9,1.65
2009-04-20,15.44,20.86,10.52,0.01,69.0,2.21
2009-04-21,8.22,11.59,4.04,9.12,90.88,2.01
2009-04-22,10.09,16.78,3.26,0.0,63.23,1.48
2009-04-23,14.24,19.85,8.14,0.01,56.95,1.73
2009-04-24,15.59,23.14,9.0,0.02,59.65,1.53
2009-04-25,12.5,16.56,7.72,9.9,76.89,2.37
2009-04-26,9.66,13.88,5.75,1.17,77.41,1.17
2009-04-27,10.66,14.13,6.9,7.06,76.5,1.23
2009-04-28,6.47,10.43,2.87,10.0,80.94,1.45
2009-04-29,10.55,17.73,3.06,0.0,53.1,1.71
2009-04-30,15.49,21.77,7.4,0.0,47.26,1.24
2009-05-01,20.18,26.09,14.58,0.41,47.22,1.37
2009-05-02,19.38,23.78,15.03,1.6,72.15,2.4
2009-05-03,16.79,20.26,14.1,7.6,78.18,1.3
2009-05-04,15.02,17.96,11.7,0.02,72.56,1.37
2009-05-05,15.28,20.32,10.02,0.01,66.67,1.63
2009-05-06,15.62,20.74,10.75,0.54,68.51,1.17
2009-05-07,17.86,23.83,10.57,0.0,57.26,1.18
2009-05-08,17.61,21.52,13.18,1.12,70.82,1.01
2009-05-09,15.34,17.97,11.96,18.57,79.63,1.37
2009-05-10,14.87,19.02,11.16,1.27,77.77,1.63
2009-05-11,17.76,22.82,11.9,0.09,61.23,1.29
2009-05-12,18.0,23.69,12.44,0.0,58.43,1.8
2009-05-13,18.93,25.07,11.01,0.0,53.23,1.28
2009-05-14,17.34,23.35,12.7,4.7,69.67,1.62
2009-05-15,16.68,20.85,12.43,2.0,68.13,1.25
2009-05-16,17.97,23.81,12.19,0.0,60.85,1.68
2009-05-17,21.0,27.93,12.32,0.01,53.54,1.49
2009-05-18,19.2,21.97,15.88,0.22,64.65,1.41
2009-05-19,18.04,24.02,12.94,1.86,66.97,1.29
2009-05-20,19.1,24.69,12.43,1.45,59.22,1.57
2009-05-21,15.73,20.39,11.11,1.33,65.19,1.78
2009-05-22,16.08,22.5,8.58,0.0,54.66,1.69
2009-05-23,17.86,24.54,11.76,0.0,50.93,1.81
2009-05-24,18.63,24.35,12.12,0.33,52.77,2.15
2009-05-25,17.85,24.28,11.58,0.0,51.44,1.28
2009-05-26,20.33,25.56,14.68,0.0,44.1,1.41
2009-05-27,21.98,29.01,14.16,0.0,45.35,1.7
2009-05-28,23.16,30.72,14.53,0.0,42.84,1.76
2009-05-29,24.76,32.65,16.36,0.0,44.87,1.97
2009-05-30,23.43,29.47,19.22,0.1,51.03,2.28
2009-05-31,21.54,25.53,17.79,1.29,60.45,1.44
2009-06-01,18.7,22.99,14.66,5.91,70.63,1.56
2009-06-02,15.86,20.53,10.46,13.47,64.54,2.59
2009-06-03,16.05,23.0,8.61,0.0,52.29,1.88
2009-06-04,19.1,25.73,11.4,0.0,49.8,1.65
2009-06-05,19.06,24.34,13.04,0.4,57.08,1.23
2009-06-06,17.54,20.63,15.03,0.7,71.98,1.28
2009-06-07,18.25,21.23,15.09,0.26,72.42,0.97
2009-06-08,22.37,29.89,15.52,0.0,54.33,2.04
2009-06-09,23.06,30.34,15.41,0.0,49.57,1.88
2009-06-10,25.14,31.47,18.36,0.0,39.56,1.8
2009-06-11,25.28,31.77,19.1,0.37,42.11,1.58
2009-06-12,24.38,30.49,18.64,0.24,48.14,2.18
2009-06-13,24.83,31.01,18.99,0.0,45.7,1.99
2009-06-14,24.5,32.04,17.11,0.0,43.65,1.91
2009-06-15,24.27,31.78,17.62,0.0,42.19,1.82
2009-06-16,23.95,30.74,16.56,0.0,38.37,2.48
2009-06-17,21.18,28.87,14.56,0.0,40.67,2.82
2009-06-18,23.35,31.4,14.41,0.0,38.46,2.01
2009-06-19,25.53,32.98,17.18,0.0,35.75,1.98
2009-06-20,27.35,35.07,18.23,0.0,34.73,1.87
2009-06-21,28.42,35.91,20.64,0.0,32.6,1.74
2009-06-22,27.1,33.07,20.78,0.0,32.04,2.0
2009-06-23,26.52,33.1,20.43,1.8,37.78,1.99
2009-06-24,24.1,29.49,18.32,2.0,49.47,1.67
2009-06-25,26.0,33.06,19.48,0.0,37.7,2.06
2009-06-26,25.55,32.91,18.79,0.0,30.29,2.48
2009-06-27,25.56,32.79,18.44,0.0,29.03,2.05
2009-06-28,26.4,35.5,17.83,0.06,31.75,2.7
2009-06-29,19.9,26.5,13.42,0.12,43.97,3.55
2009-06-30,21.99,30.54,12.63,0.0,28.8,1.93
2009-07-01,25.25,32.73,16.08,0.0,23.48,1.79
2009-07-02,24.94,32.52,16.98,0.01,25.03,2.42
2009-07-03,24.29,32.0,17.01,0.15,31.18,2.87
2009-07-04,21.3,27.73,14.31,0.07,39.34,2.08
2009-07-05,23.77,31.72,15.81,0.0,26.32,1.8
2009-07-06,27.96,36.21,20.15,0.0,20.69,1.59
2009-07-07,29.67,36.62,22.52,0.0,19.69,1.77
2009-07-08,29.8,37.89,22.14,0.0,21.18,2.35
2009-07-09,28.02,34.81,20.56,0.97,25.7,2.44
2009-07-10,26.73,35.06,18.42,0.0,19.97,2.02
2009-07-11,27.76,35.7,20.45,0.0,18.81,2.4
2009-07-12,26.17,32.98,18.69,0.0,22.59,2.58
2009-07-13,26.0,33.08,18.88,0.0,21.86,2.11
2009-07-14,26.82,33.69,20.12,0.0,23.34,2.4
2009-07-15,26.6,33.77,18.84,0.0,25.06,2.33
2009-07-16,28.23,35.57,20.7,0.04,25.12,2.77
2009-07-17,26.78,33.52,20.46,0.0,27.33,2.4
2009-07-18,27.91,35.07,21.06,0.0,23.1,2.23
2009-07-19,27.81,35.01,20.57,0.0,21.91,2.4
2009-07-20,29.27,37.17,21.77,0.0,18.7,1.71
2009-07-21,30.76,38.85,22.39,0.0,19.19,1.86
2009-07-22,30.37,39.21,22.36,0.0,21.3,2.48
2009-07-23,28.87,37.13,21.29,0.0,19.31,2.27
2009-07-24,29.62,38.49,20.71,0.0,13.83,2.11
2009-07-25,30.02,38.69,20.86,0.0,14.15,2.25
2009-07-26,30.61,38.44,23.4,0.0,17.56,2.88
2009-07-27,30.45,37.94,23.66,0.0,21.18,2.96
2009-07-28,28.84,35.86,22.65,0.0,22.22,2.34
2009-07-29,28.79,35.51,22.27,0.02,23.14,2.14
2009-07-30,29.37,36.37,22.78,0.0,20.37,1.94
2009-07-31,30.4,38.09,22.55,0.01,19.29,2.12
2009-08-01,26.45,32.55,21.15,1.03,36.11,2.6
2009-08-02,28.57,35.3,22.11,0.09,27.45,1.81
2009-08-03,28.84,34.39,23.29,1.16,32.21,2.39
2009-08-04,27.04,33.62,21.08,0.01,28.05,2.46
2009-08-05,26.9,33.46,20.79,0.01,24.05,2.58
2009-08-06,26.85,34.48,18.64,0.0,23.5,1.68
2009-08-07,28.29,35.63,21.93,0.0,18.52,1.89
2009-08-08,29.88,38.15,22.25,0.0,17.42,2.87
2009-08-09,29.74,37.18,22.25,0.0,19.45,2.65
2009-08-10,32.38,39.81,24.44,0.08,18.16,2.3
2009-08-11,28.2,34.05,21.63,0.48,28.82,2.98
2009-08-12,27.28,35.18,19.71,0.0,14.72,2.31
2009-08-13,28.95,36.67,20.95,0.0,11.4,2.05
2009-08-14,28.96,37.26,19.9,0.0,15.28,2.15
2009-08-15,27.83,35.67,20.36,0.0,17.08,2.25
2009-08-16,26.07,34.24,18.43,0.0,19.54,2.17
2009-08-17,27.93,35.82,19.78,0.0,19.84,2.17
2009-08-18,27.32,35.08,19.36,0.0,18.08,2.62
2009-08-19,24.18,29.79,18.14,0.0,26.6,2.85
2009-08-20,21.89,28.28,16.09,0.0,28.43,2.16
2009-08-21,23.88,31.27,16.22,0.0,24.35,1.7
2009-08-22,25.31,32.38,18.76,0.0,20.1,1.99
2009-08-23,25.93,33.21,19.67,0.0,19.67,1.66
2009-08-24,27.71,35.23,19.37,0.0,19.37,1.9
2009-08-25,20.6,25.19,15.82,5.65,54.06,2.23
2009-08-26,21.75,28.69,15.61,0.0,33.61,1.64
2009-08-27,23.17,29.88,17.01,0.0,25.29,1.86
2009-08-28,26.1,33.62,19.07,0.0,26.28,1.67
2009-08-29,23.9,29.71,18.47,0.01,33.87,2.31
2009-08-30,23.01,29.81,17.77,0.0,29.79,2.32
2009-08-31,23.67,30.93,17.72,0.0,28.05,1.87
2009-09-01,23.44,29.84,18.08,0.0,26.79,2.18
2009-09-02,22.02,29.05,15.67,0.0,35.29,2.35
2009-09-03,20.9,27.03,15.49,0.0,34.32,2.0
2009-09-04,18.9,25.48,13.19,0.0,28.93,2.5
2009-09-05,17.36,23.14,11.3,0.0,30.76,2.56
2009-09-06,15.89,23.16,9.64,0.0,34.08,2.05
2009-09-07,17.2,25.21,10.78,0.0,29.07,1.41
2009-09-08,18.15,24.58,13.13,0.0,25.63,1.94
2009-09-09,16.52,21.49,12.41,0.0,36.23,1.67
2009-09-10,16.94,24.15,10.64,0.0,31.68,1.88
2009-09-11,19.58,27.94,12.86,0.0,16.06,1.65
2009-09-12,20.29,28.59,12.8,0.0,16.25,2.06
2009-09-13,22.43,29.92,15.61,0.0,17.66,1.81
2009-09-14,24.36,31.95,19.16,0.0,19.07,1.64
2009-09-15,24.7,32.23,18.8,0.03,22.89,2.26
2009-09-16,21.41,26.5,17.2,0.06,36.16,2.83
2009-09-17,21.81,28.17,16.9,0.12,39.93,1.65
2009-09-18,24.77,32.52,18.24,0.0,29.74,1.69
2009-09-19,24.43,30.41,20.47,0.91,33.97,2.0
2009-09-20,25.23,31.96,20.22,0.01,34.3,2.45
2009-09-21,24.48,31.26,17.92,3.19,44.68,1.83
2009-09-22,19.25,23.99,14.8,4.47,65.8,2.34
2009-09-23,18.22,25.13,13.31,0.0,48.07,1.7
2009-09-24,21.13,28.61,15.72,0.0,37.21,1.75
2009-09-25,21.49,29.13,16.39,2.79,45.13,2.06
2009-09-26,17.65,22.72,13.46,3.88,68.69,1.4
2009-09-27,18.44,25.31,13.47,0.0,51.71,1.61
2009-09-28,20.33,27.53,15.67,0.0,46.19,1.36
2009-09-29,21.83,28.35,17.36,0.0,40.62,1.61
2009-09-30,23.66,31.47,17.18,0.0,34.78,1.31
2009-10-01,25.1,33.33,19.1,0.0,33.08,2.23
2009-10-02,19.4,25.71,14.56,0.0,43.77,2.4
2009-10-03,16.56,22.98,11.55,0.0,45.76,2.46
2009-10-04,17.63,24.68,11.68,0.0,37.01,1.63
2009-10-05,18.09,24.92,13.6,0.0,33.84,1.54
2009-10-06,17.97,24.97,11.74,0.0,31.68,1.91
2009-10-07,18.87,25.94,14.26,0.0,29.01,1.65
2009-10-08,17.96,24.63,11.06,0.29,31.73,2.11
2009-10-09,8.57,12.1,4.53,2.18,54.87,1.7
2009-10-10,9.23,15.35,5.0,0.11,33.51,1.32
2009-10-11,11.57,19.48,5.23,0.0,35.48,1.59
2009-10-12,14.41,22.42,9.5,0.0,26.58,1.56
2009-10-13,14.16,22.31,7.18,0.0,29.65,1.68
2009-10-14,15.34,23.56,9.83,0.0,25.41,1.93
2009-10-15,15.89,23.57,10.44,0.0,21.29,1.67
2009-10-16,15.17,23.17,8.75,0.0,25.0,1.69
2009-10-17,14.79,23.05,8.93,0.0,25.72,1.65
2009-10-18,13.82,21.46,8.24,0.0,27.3,1.75
2009-10-19,14.02,21.76,8.82,0.0,29.31,1.66
2009-10-20,13.92,21.62,8.79,0.0,29.98,1.59
2009-10-21,13.41,20.11,8.82,0.0,29.2,1.67
2009-10-22,14.41,21.45,9.82,0.0,27.13,1.42
2009-10-23,12.35,20.14,7.12,0.0,33.9,2.0
2009-10-24,11.21,18.25,7.01,0.0,35.71,1.73
2009-10-25,12.54,19.91,8.56,0.0,26.16,1.36
2009-10-26,13.19,20.29,6.24,0.0,22.98,1.99
2009-10-27,10.02,15.09,4.44,3.04,46.33,2.22
2009-10-28,3.75,7.2,1.36,0.62,65.15,1.67
2009-10-29,8.25,17.35,1.24,0.0,35.17,1.37
2009-10-30,14.72,23.31,6.54,0.0,20.5,1.17
2009-10-31,16.7,24.49,11.68,0.0,33.5,1.59
2009-11-01,17.83,25.56,12.24,0.0,48.6,2.08
2009-11-02,16.06,21.01,13.71,0.6,49.35,1.54
2009-11-03,17.82,25.35,12.49,0.05,46.88,1.7
2009-11-04,20.71,28.82,15.17,0.9,37.87,4.21
2009-11-05,14.13,17.89,11.34,1.75,67.51,1.76
2009-11-06,12.43,15.74,7.66,0.0,61.18,0.64
2009-11-07,6.78,9.98,3.56,0.83,74.38,1.01
2009-11-08,3.69,8.31,-0.36,0.63,71.33,1.65
2009-11-09,-1.02,2.67,-3.93,0.42,66.87,1.45
2009-11-10,-0.63,5.4,-4.49,0.03,53.02,0.94
2009-11-11,4.65,12.34,-0.33,0.0,31.14,1.52
2009-11-12,7.41,13.58,4.35,0.0,32.58,1.25
2009-11-13,6.1,13.02,1.62,0.0,40.02,1.19
2009-11-14,2.72,8.43,-2.42,0.0,47.75,1.31
2009-11-15,1.65,8.63,-3.24,0.0,44.2,1.1
2009-11-16,3.54,10.0,-0.03,0.0,33.2,1.04
2009-11-17,3.99,10.22,0.69,0.0,32.16,1.09
2009-11-18,4.64,10.78,0.95,0.0,31.24,1.1
2009-11-19,6.61,16.89,0.23,0.0,27.52,1.64
2009-11-20,8.34,16.38,3.97,0.0,22.68,1.4
2009-11-21,7.71,15.26,2.89,0.01,42.63,1.37
2009-11-22,9.03,13.39,6.43,1.34,58.62,1.84
2009-11-23,3.17,6.32,-0.19,9.85,77.81,3.09
2009-11-24,5.27,12.83,0.45,2.3,54.73,1.83
